date,country,users,frac
7/8/19,iq,64,68
7/9/19,iq,62,68
7/10/19,iq,65,70
7/11/19,iq,67,69
7/12/19,iq,78,68
7/13/19,iq,69,68
7/14/19,iq,75,68
7/15/19,iq,67,69
7/16/19,iq,53,69
7/17/19,iq,50,70
7/18/19,iq,52,67
7/19/19,iq,51,68
7/20/19,iq,48,69
7/21/19,iq,50,71
7/22/19,iq,50,70
7/23/19,iq,54,62
7/24/19,iq,55,75
7/25/19,iq,50,76
7/26/19,iq,44,71
7/27/19,iq,48,62
7/28/19,iq,50,75
7/29/19,iq,49,76
7/30/19,iq,47,73
7/31/19,iq,49,74
8/1/19,iq,47,74
8/2/19,iq,43,75
8/3/19,iq,44,78
8/4/19,iq,49,79
8/5/19,iq,52,77
8/6/19,iq,52,79
8/7/19,iq,56,78
8/8/19,iq,52,79
8/9/19,iq,48,79
8/10/19,iq,51,77
8/11/19,iq,52,78
8/12/19,iq,53,79
8/13/19,iq,51,79
8/14/19,iq,51,78
8/15/19,iq,52,77
8/16/19,iq,52,78
8/17/19,iq,51,78
8/18/19,iq,52,78
8/19/19,iq,60,77
8/20/19,iq,60,77
8/21/19,iq,63,78
8/22/19,iq,58,77
8/23/19,iq,53,78
8/24/19,iq,56,79
8/25/19,iq,50,73
8/26/19,iq,45,64
8/27/19,iq,63,74
8/28/19,iq,64,70
8/29/19,iq,55,78
8/30/19,iq,73,73
8/31/19,iq,136,70
9/1/19,iq,150,66
9/2/19,iq,144,65
9/3/19,iq,121,66
9/4/19,iq,115,68
9/5/19,iq,164,67
9/6/19,iq,169,67
9/7/19,iq,175,71
9/8/19,iq,162,73
9/9/19,iq,162,76
9/10/19,iq,178,71
9/11/19,iq,161,71
9/12/19,iq,143,70
9/13/19,iq,141,70
9/14/19,iq,173,65
9/15/19,iq,219,66
9/16/19,iq,215,70
9/17/19,iq,204,65
9/18/19,iq,183,61
9/19/19,iq,179,56
9/20/19,iq,173,60
9/21/19,iq,151,57
9/22/19,iq,129,64
9/23/19,iq,88,67
9/24/19,iq,73,62
9/25/19,iq,94,59
9/26/19,iq,88,65
9/27/19,iq,92,69
9/28/19,iq,88,68
9/29/19,iq,90,67
9/30/19,iq,103,71
10/1/19,iq,108,71
10/2/19,iq,105,70
10/3/19,iq,47,60
10/4/19,iq,30,67
10/5/19,iq,32,67
10/6/19,iq,29,66
10/7/19,iq,94,66
